"year","doy","hour","solar","temp","rh","windspeed","precip","doy_time","time_zone_offset"
2019,184,4,0,21.3,0.7755,1,0.867833333333333,4420,-6
2019,184,5,0,21.4822968293535,0.819887466235082,1,0.867833333333333,4421,-6
2019,184,6,0,22.0167640897533,0.86125,1,0.867833333333333,4422,-6
2019,184,7,552.203018931433,22.866978720652,0.896768812973493,1,0.867833333333333,4423,-6
2019,184,8,1209.18350117741,23.975,0.924023356749031,1,0.867833333333333,4424,-6
2019,184,9,1443.97518274885,25.2653181087015,0.941156279208575,1,0.867833333333333,4425,-6
2019,184,10,1550.51398371837,26.65,0.947,1,0.867833333333333,4426,-6
2019,184,11,1599.95236779581,28.0346818912985,0.941156279208575,1,0.867833333333333,4427,-6
2019,184,12,1614.59999994177,29.325,0.924023356749031,1,0.867833333333333,4428,-6
2019,184,13,1599.95236779581,30.433021279348,0.896768812973493,1,0.867833333333333,4429,-6
2019,184,14,1550.51398371837,31.2832359102467,0.86125,1,0.867833333333333,4430,-6
2019,184,15,1443.97518274885,31.8177031706465,0.819887466235082,1,0.867833333333333,4431,-6
2019,184,16,1209.18350117741,32,0.7755,1,0.867833333333333,4432,-6
2019,184,17,552.203018931433,31.8177031706465,0.731112533764918,1,0.867833333333333,4433,-6
2019,184,18,0,31.2832359102467,0.68975,1,0.867833333333333,4434,-6
2019,184,19,0,30.433021279348,0.654231187026507,1,0.867833333333333,4435,-6
2019,184,20,0,29.325,0.626976643250969,1,0.867833333333333,4436,-6
2019,184,21,0,28.0346818912985,0.609843720791425,1,0.867833333333333,4437,-6
2019,184,22,0,26.65,0.604,1,0.867833333333333,4438,-6
2019,184,23,0,25.2653181087015,0.609843720791425,1,0.867833333333333,4439,-6
2019,185,0,0,23.075,0.65383304971152,1,0.740833333333333,4440,-6
2019,185,1,0,21.84271465194,0.678544895525492,1,0.740833333333333,4441,-6
2019,185,2,0,20.8971488474826,0.71075,1,0.740833333333333,4442,-6
2019,185,3,0,20.30274133358,0.748253638486558,1,0.740833333333333,4443,-6
2019,185,4,0,20.1,0.7885,1,0.740833333333333,4444,-6
2019,185,5,0,20.30274133358,0.828746361513442,1,0.740833333333333,4445,-6
2019,185,6,0,20.8971488474826,0.86625,1,0.740833333333333,4446,-6
2019,185,7,525.470586521062,21.84271465194,0.898455104474508,1,0.740833333333333,4447,-6
2019,185,8,1107.42950248625,23.075,0.92316695028848,1,0.740833333333333,4448,-6
2019,185,9,1316.80460646585,24.51002668164,0.93870146598795,1,0.740833333333333,4449,-6
2019,185,10,1412.19636511776,26.05,0.944,1,0.740833333333333,4450,-6
2019,185,11,1456.54858520426,27.58997331836,0.93870146598795,1,0.740833333333333,4451,-6
2019,185,12,1469.69999994708,29.025,0.92316695028848,1,0.740833333333333,4452,-6
2019,185,13,1456.54858520426,30.25728534806,0.898455104474508,1,0.740833333333333,4453,-6
2019,185,14,1412.19636511776,31.2028511525174,0.86625,1,0.740833333333333,4454,-6
2019,185,15,1316.80460646585,31.79725866642,0.828746361513442,1,0.740833333333333,4455,-6
2019,185,16,1107.42950248625,32,0.7885,1,0.740833333333333,4456,-6
2019,185,17,525.470586521062,31.79725866642,0.748253638486558,1,0.740833333333333,4457,-6
2019,185,18,0,31.2028511525174,0.71075,1,0.740833333333333,4458,-6
2019,185,19,0,30.25728534806,0.678544895525492,1,0.740833333333333,4459,-6
2019,185,20,0,29.025,0.65383304971152,1,0.740833333333333,4460,-6
2019,185,21,0,27.58997331836,0.63829853401205,1,0.740833333333333,4461,-6
2019,185,22,0,26.05,0.633,1,0.740833333333333,4462,-6
2019,185,23,0,24.51002668164,0.63829853401205,1,0.740833333333333,4463,-6
2019,186,0,0,23.4,0.66302439266261,1,0.306916666666667,4464,-6
2019,186,1,0,22.4473088065419,0.68559083707151,1,0.306916666666667,4465,-6
2019,186,2,0,21.7162831425916,0.715,1,0.306916666666667,4466,-6
2019,186,3,0,21.2567411990703,0.749247695595442,1,0.306916666666667,4467,-6
2019,186,4,0,21.1,0.786,1,0.306916666666667,4468,-6
2019,186,5,0,21.2567411990703,0.822752304404558,1,0.306916666666667,4469,-6
2019,186,6,0,21.7162831425916,0.857,1,0.306916666666667,4470,-6
2019,186,7,439.716414654965,22.4473088065419,0.88640916292849,1,0.306916666666667,4471,-6
2019,186,8,894.356527895442,23.4,0.90897560733739,1,0.306916666666667,4472,-6
2019,186,9,1059.05146163673,24.5094323925284,0.923161467333048,1,0.306916666666667,4473,-6
2019,186,10,1134.38890464063,25.7,0.928,1,0.306916666666667,4474,-6
2019,186,11,1169.48484758765,26.8905676074716,0.923161467333048,1,0.306916666666667,4475,-6
2019,186,12,1179.89999995758,28,0.90897560733739,1,0.306916666666667,4476,-6
2019,186,13,1169.48484758765,28.9526911934581,0.88640916292849,1,0.306916666666667,4477,-6
2019,186,14,1134.38890464063,29.6837168574084,0.857,1,0.306916666666667,4478,-6
2019,186,15,1059.05146163673,30.1432588009297,0.822752304404558,1,0.306916666666667,4479,-6
2019,186,16,894.356527895442,30.3,0.786,1,0.306916666666667,4480,-6
2019,186,17,439.716414654965,30.1432588009297,0.749247695595442,1,0.306916666666667,4481,-6
2019,186,18,0,29.6837168574084,0.715,1,0.306916666666667,4482,-6
2019,186,19,0,28.9526911934581,0.68559083707151,1,0.306916666666667,4483,-6
2019,186,20,0,28,0.66302439266261,1,0.306916666666667,4484,-6
2019,186,21,0,26.8905676074716,0.648838532666952,1,0.306916666666667,4485,-6
2019,186,22,0,25.7,0.644,1,0.306916666666667,4486,-6
2019,186,23,0,24.5094323925284,0.648838532666952,1,0.306916666666667,4487,-6
2019,187,0,0,23.55,0.670034011605843,1,0.328083333333333,4488,-6
2019,187,1,0,22.410912703474,0.694984235353712,1,0.328083333333333,4489,-6
2019,187,2,0,21.5368602791856,0.7275,1,0.328083333333333,4490,-6
2019,187,3,0,20.9874079554101,0.765365409918904,1,0.328083333333333,4491,-6
2019,187,4,0,20.8,0.806,1,0.328083333333333,4492,-6
2019,187,5,0,20.9874079554101,0.846634590081096,1,0.328083333333333,4493,-6
2019,187,6,0,21.5368602791856,0.8845,1,0.328083333333333,4494,-6
2019,187,7,665.608518810806,22.410912703474,0.917015764646288,1,0.328083333333333,4495,-6
2019,187,8,1309.82288602734,23.55,0.941965988394157,1,0.328083333333333,4496,-6
2019,187,9,1544.83182034098,24.8764952519361,0.957650354727384,1,0.328083333333333,4497,-6
2019,187,10,1652.76216119985,26.3,0.963,1,0.328083333333333,4498,-6
2019,187,11,1703.13825125722,27.7235047480639,0.957650354727384,1,0.328083333333333,4499,-6
2019,187,12,1718.09999993834,29.05,0.941965988394157,1,0.328083333333333,4500,-6
2019,187,13,1703.13825125722,30.189087296526,0.917015764646288,1,0.328083333333333,4501,-6
2019,187,14,1652.76216119985,31.0631397208144,0.8845,1,0.328083333333333,4502,-6
2019,187,15,1544.83182034098,31.6125920445899,0.846634590081096,1,0.328083333333333,4503,-6
2019,187,16,1309.82288602734,31.8,0.806,1,0.328083333333333,4504,-6
2019,187,17,665.608518810806,31.6125920445899,0.765365409918904,1,0.328083333333333,4505,-6
2019,187,18,0,31.0631397208144,0.7275,1,0.328083333333333,4506,-6
2019,187,19,0,30.189087296526,0.694984235353712,1,0.328083333333333,4507,-6
2019,187,20,0,29.05,0.670034011605843,1,0.328083333333333,4508,-6
2019,187,21,0,27.7235047480639,0.654349645272616,1,0.328083333333333,4509,-6
2019,187,22,0,26.3,0.649,1,0.328083333333333,4510,-6
2019,187,23,0,24.8764952519361,0.654349645272616,1,0.328083333333333,4511,-6
2019,188,0,0,21,0.701153557787209,1,0,4512,-6
2019,188,1,0,19.9644660940673,0.722687031149223,1,0,4513,-6
2019,188,2,0,19.1698729810778,0.75075,1,0,4514,-6
2019,188,3,0,18.6703708685547,0.783430019388608,1,0,4515,-6
2019,188,4,0,18.5,0.8185,1,0,4516,-6
2019,188,5,0,18.6703708685547,0.853569980611392,1,0,4517,-6
2019,188,6,0,19.1698729810778,0.88625,1,0,4518,-6
2019,188,7,778.941227044835,19.9644660940673,0.914312968850777,1,0,4519,-6
2019,188,8,1486.41924213345,21,0.935846442212791,1,0,4520,-6
2019,188,9,1746.34925409395,22.2059047744874,0.949382949462169,1,0,4521,-6
2019,188,10,1866.1963497413,23.5,0.954,1,0,4522,-6
2019,188,11,1922.24130029731,24.7940952255126,0.949382949462169,1,0,4523,-6
2019,188,12,1938.89999993052,26,0.935846442212791,1,0,4524,-6
2019,188,13,1922.24130029731,27.0355339059327,0.914312968850777,1,0,4525,-6
2019,188,14,1866.1963497413,27.8301270189222,0.88625,1,0,4526,-6
2019,188,15,1746.34925409395,28.3296291314453,0.853569980611392,1,0,4527,-6
2019,188,16,1486.41924213345,28.5,0.8185,1,0,4528,-6
2019,188,17,778.941227044835,28.3296291314453,0.783430019388608,1,0,4529,-6
2019,188,18,0,27.8301270189222,0.75075,1,0,4530,-6
2019,188,19,0,27.0355339059327,0.722687031149223,1,0,4531,-6
2019,188,20,0,26,0.701153557787209,1,0,4532,-6
2019,188,21,0,24.7940952255126,0.687617050537831,1,0,4533,-6
2019,188,22,0,23.5,0.683,1,0,4534,-6
2019,188,23,0,22.2059047744874,0.687617050537831,1,0,4535,-6
2019,189,0,0,21.175,0.678029202134226,1,0,4536,-6
2019,189,1,0,20.066978720652,0.701787536212611,1,0,4537,-6
2019,189,2,0,19.2167640897533,0.73275,1,0,4538,-6
2019,189,3,0,18.6822968293535,0.768806552757173,1,0,4539,-6
2019,189,4,0,18.5,0.8075,1,0,4540,-6
2019,189,5,0,18.6822968293535,0.846193447242827,1,0,4541,-6
2019,189,6,0,19.2167640897533,0.88225,1,0,4542,-6
2019,189,7,820.292753179679,20.066978720652,0.913212463787389,1,0,4543,-6
2019,189,8,1521.06715890501,21.175,0.936970797865774,1,0,4544,-6
2019,189,9,1780.39388178171,22.4653181087015,0.951905911030216,1,0,4545,-6
2019,189,10,1900.43038401853,23.85,0.957,1,0,4546,-6
2019,189,11,1956.67014287359,25.2346818912985,0.951905911030216,1,0,4547,-6
2019,189,12,1973.39999992939,26.525,0.936970797865774,1,0,4548,-6
2019,189,13,1956.67014287359,27.633021279348,0.913212463787389,1,0,4549,-6
2019,189,14,1900.43038401853,28.4832359102467,0.88225,1,0,4550,-6
2019,189,15,1780.39388178171,29.0177031706465,0.846193447242827,1,0,4551,-6
2019,189,16,1521.06715890501,29.2,0.8075,1,0,4552,-6
2019,189,17,820.292753179679,29.0177031706465,0.768806552757173,1,0,4553,-6
2019,189,18,0,28.4832359102467,0.73275,1,0,4554,-6
2019,189,19,0,27.633021279348,0.701787536212611,1,0,4555,-6
2019,189,20,0,26.525,0.678029202134226,1,0,4556,-6
2019,189,21,0,25.2346818912985,0.663094088969784,1,0,4557,-6
2019,189,22,0,23.85,0.658,1,0,4558,-6
2019,189,23,0,22.4653181087015,0.663094088969784,1,0,4559,-6
2019,190,0,0,21.4,0.671019583190993,1,0.3175,4560,-6
2019,190,1,0,20.1159379566434,0.692394137930409,1,0.3175,4561,-6
2019,190,2,0,19.1306424965365,0.72025,1,0.3175,4562,-6
2019,190,3,0,18.5112598770078,0.752688838433711,1,0.3175,4563,-6
2019,190,4,0,18.3,0.7875,1,0.3175,4564,-6
2019,190,5,0,18.5112598770078,0.822311161566289,1,0.3175,4565,-6
2019,190,6,0,19.1306424965365,0.85475,1,0.3175,4566,-6
2019,190,7,820.338151476265,20.1159379566434,0.882605862069591,1,0.3175,4567,-6
2019,190,8,1480.9400163445,21.4,0.903980416809007,1,0.3175,4568,-6
2019,190,9,1727.1807793275,22.8953219203644,0.91741702363588,1,0.3175,4569,-6
2019,190,10,1841.60125937359,24.5,0.922,1,0.3175,4570,-6
2019,190,11,1895.31037248139,26.1046780796356,0.91741702363588,1,0.3175,4571,-6
2019,190,12,1911.29999993172,27.6,0.903980416809007,1,0.3175,4572,-6
2019,190,13,1895.31037248139,28.8840620433566,0.882605862069591,1,0.3175,4573,-6
2019,190,14,1841.60125937359,29.8693575034635,0.85475,1,0.3175,4574,-6
2019,190,15,1727.1807793275,30.4887401229922,0.822311161566289,1,0.3175,4575,-6
2019,190,16,1480.9400163445,30.7,0.7875,1,0.3175,4576,-6
2019,190,17,820.338151476265,30.4887401229922,0.752688838433711,1,0.3175,4577,-6
2019,190,18,0,29.8693575034635,0.72025,1,0.3175,4578,-6
2019,190,19,0,28.8840620433566,0.692394137930409,1,0.3175,4579,-6
2019,190,20,0,27.6,0.671019583190993,1,0.3175,4580,-6
2019,190,21,0,26.1046780796356,0.65758297636412,1,0.3175,4581,-6
2019,190,22,0,24.5,0.653,1,0.3175,4582,-6
2019,190,23,0,22.8953219203644,0.65758297636412,1,0.3175,4583,-6
2019,191,0,0,23.525,0.646756443470179,1,0,4584,-6
2019,191,1,0,22.1477399051095,0.669005050633883,1,0,4585,-6
2019,191,2,0,21.0909310648335,0.698,1,0,4586,-6
2019,191,3,0,20.4265932551777,0.731765333685647,1,0,4587,-6
2019,191,4,0,20.2,0.768,1,0,4588,-6
2019,191,5,0,20.4265932551777,0.804234666314353,1,0,4589,-6
2019,191,6,0,21.0909310648335,0.838,1,0,4590,-6
2019,191,7,799.65459704437,22.1477399051095,0.866994949366117,1,0,4591,-6
2019,191,8,1407.87677819086,23.525,0.889243556529821,1,0,4592,-6
2019,191,9,1636.25246773647,25.1288533500682,0.903229615680469,1,0,4593,-6
2019,191,10,1742.77806677589,26.85,0.908,1,0,4594,-6
2019,191,11,1792.87430864325,28.5711466499318,0.903229615680469,1,0,4595,-6
2019,191,12,1807.79999993551,30.175,0.889243556529821,1,0,4596,-6
2019,191,13,1792.87430864325,31.5522600948905,0.866994949366117,1,0,4597,-6
2019,191,14,1742.77806677589,32.6090689351665,0.838,1,0,4598,-6
2019,191,15,1636.25246773647,33.2734067448223,0.804234666314353,1,0,4599,-6
2019,191,16,1407.87677819086,33.5,0.768,1,0,4600,-6
2019,191,17,799.65459704437,33.2734067448223,0.731765333685647,1,0,4601,-6
2019,191,18,0,32.6090689351665,0.698,1,0,4602,-6
2019,191,19,0,31.5522600948905,0.669005050633883,1,0,4603,-6
2019,191,20,0,30.175,0.646756443470179,1,0,4604,-6
2019,191,21,0,28.5711466499318,0.63277038431953,1,0,4605,-6
2019,191,22,0,26.85,0.628,1,0,4606,-6
2019,191,23,0,25.1288533500682,0.63277038431953,1,0,4607,-6
2019,192,0,0,22.525,0.698890418066394,1,0,4608,-6
2019,192,1,0,21.5619534674826,0.721297943852697,1,0,4609,-6
2019,192,2,0,20.8229818724024,0.7505,1,0,4610,-6
2019,192,3,0,20.3584449077558,0.784506514640545,1,0,4611,-6
2019,192,4,0,20.2,0.821,1,0,4612,-6
2019,192,5,0,20.3584449077558,0.857493485359455,1,0,4613,-6
2019,192,6,0,20.8229818724024,0.8915,1,0,4614,-6
2019,192,7,885.48367595238,21.5619534674826,0.920702056147303,1,0,4615,-6
2019,192,8,1522.82741500766,22.525,0.943109581933606,1,0,4616,-6
2019,192,9,1763.89404818309,23.6464914402733,0.957195541506759,1,0,4617,-6
2019,192,10,1876.76542823984,24.85,0.962,1,0,4618,-6
2019,192,11,1929.94375817457,26.0535085597267,0.957195541506759,1,0,4619,-6
2019,192,12,1945.79999993069,27.175,0.943109581933606,1,0,4620,-6
2019,192,13,1929.94375817457,28.1380465325174,0.920702056147303,1,0,4621,-6
2019,192,14,1876.76542823984,28.8770181275976,0.8915,1,0,4622,-6
2019,192,15,1763.89404818309,29.3415550922442,0.857493485359455,1,0,4623,-6
2019,192,16,1522.82741500766,29.5,0.821,1,0,4624,-6
2019,192,17,885.48367595238,29.3415550922442,0.784506514640545,1,0,4625,-6
2019,192,18,0,28.8770181275976,0.7505,1,0,4626,-6
2019,192,19,0,28.1380465325174,0.721297943852697,1,0,4627,-6
2019,192,20,0,27.175,0.698890418066394,1,0,4628,-6
2019,192,21,0,26.0535085597267,0.684804458493241,1,0,4629,-6
2019,192,22,0,24.85,0.68,1,0,4630,-6
2019,192,23,0,23.6464914402733,0.684804458493241,1,0,4631,-6
2019,193,0,0,19.275,0.645756443470179,1,0,4632,-6
2019,193,1,0,17.9598719394654,0.668005050633883,1,0,4633,-6
2019,193,2,0,16.9507386859688,0.697,1,0,4634,-6
2019,193,3,0,16.3163710030644,0.730765333685647,1,0,4635,-6
2019,193,4,0,16.1,0.767,1,0,4636,-6
2019,193,5,0,16.3163710030644,0.803234666314353,1,0,4637,-6
2019,193,6,0,16.9507386859688,0.837,1,0,4638,-6
2019,193,7,935.320037658432,17.9598719394654,0.865994949366117,1,0,4639,-6
2019,193,8,1573.52104635955,19.275,0.888243556529821,1,0,4640,-6
2019,193,9,1816.6842594036,20.806499063599,0.90222961568047,1,0,4641,-6
2019,193,10,1930.96403012889,22.45,0.907,1,0,4642,-6
2019,193,11,1984.90423324685,24.093500936401,0.90222961568047,1,0,4643,-6
2019,193,12,2000.99999992883,25.625,0.888243556529821,1,0,4644,-6
2019,193,13,1984.90423324685,26.9401280605346,0.865994949366117,1,0,4645,-6
2019,193,14,1930.96403012889,27.9492613140312,0.837,1,0,4646,-6
2019,193,15,1816.6842594036,28.5836289969356,0.803234666314353,1,0,4647,-6
2019,193,16,1573.52104635955,28.8,0.767,1,0,4648,-6
2019,193,17,935.320037658432,28.5836289969356,0.730765333685647,1,0,4649,-6
2019,193,18,0,27.9492613140312,0.697,1,0,4650,-6
2019,193,19,0,26.9401280605346,0.668005050633883,1,0,4651,-6
2019,193,20,0,25.625,0.645756443470179,1,0,4652,-6
2019,193,21,0,24.093500936401,0.63177038431953,1,0,4653,-6
2019,193,22,0,22.45,0.627,1,0,4654,-6
2019,193,23,0,20.806499063599,0.63177038431953,1,0,4655,-6
2019,194,0,0,20.85,0.659072142074251,1,0,4656,-6
2019,194,1,0,19.3381204973382,0.676950487116513,1,0,4657,-6
2019,194,2,0,18.1780145523736,0.70025,1,0,4658,-6
2019,194,3,0,17.4487414680898,0.727382857425966,1,0,4659,-6
2019,194,4,0,17.2,0.7565,1,0,4660,-6
2019,194,5,0,17.4487414680898,0.785617142574034,1,0,4661,-6
2019,194,6,0,18.1780145523736,0.81275,1,0,4662,-6
2019,194,7,936.122099194381,19.3381204973382,0.836049512883487,1,0,4663,-6
2019,194,8,1542.66223395325,20.85,0.853927857925749,1,0,4664,-6
2019,194,9,1775.45636238882,22.6106209707516,0.86516665545752,1,0,4665,-6
2019,194,10,1885.26847249578,24.5,0.869,1,0,4666,-6
2019,194,11,1937.19369799554,26.3893790292484,0.86516665545752,1,0,4667,-6
2019,194,12,1952.69999993065,28.15,0.853927857925749,1,0,4668,-6
2019,194,13,1937.19369799554,29.6618795026618,0.836049512883487,1,0,4669,-6
2019,194,14,1885.26847249578,30.8219854476264,0.81275,1,0,4670,-6
2019,194,15,1775.45636238882,31.5512585319102,0.785617142574034,1,0,4671,-6
2019,194,16,1542.66223395325,31.8,0.7565,1,0,4672,-6
2019,194,17,936.122099194381,31.5512585319102,0.727382857425966,1,0,4673,-6
2019,194,18,0,30.8219854476264,0.70025,1,0,4674,-6
2019,194,19,0,29.6618795026618,0.676950487116513,1,0,4675,-6
2019,194,20,0,28.15,0.659072142074251,1,0,4676,-6
2019,194,21,0,26.3893790292484,0.64783334454248,1,0,4677,-6
2019,194,22,0,24.5,0.644,1,0,4678,-6
2019,194,23,0,22.6106209707516,0.64783334454248,1,0,4679,-6
2019,195,0,0,22.925,0.686277913440191,1,0.275166666666667,4680,-6
2019,195,1,0,21.6305826175841,0.705586526085834,1,0.275166666666667,4681,-6
2019,195,2,0,20.6373412263473,0.73075,1,0.275166666666667,4682,-6
2019,195,3,0,20.0129635856933,0.760053486020044,1,0.275166666666667,4683,-6
2019,195,4,0,19.8,0.7915,1,0.275166666666667,4684,-6
2019,195,5,0,20.0129635856933,0.822946513979956,1,0.275166666666667,4685,-6
2019,195,6,0,20.6373412263473,0.85225,1,0.275166666666667,4686,-6
2019,195,7,884.241687636751,21.6305826175841,0.877413473914165,1,0.275166666666667,4687,-6
2019,195,8,1429.13645750993,22.925,0.896722086559809,1,0.275166666666667,4688,-6
2019,195,9,1639.79880011984,24.4323809681092,0.908859987894122,1,0.275166666666667,4689,-6
2019,195,10,1739.53519974101,26.05,0.913,1,0.275166666666667,4690,-6
2019,195,11,1786.78057290202,27.6676190318908,0.908859987894122,1,0.275166666666667,4691,-6
2019,195,12,1800.89999993613,29.175,0.896722086559809,1,0.275166666666667,4692,-6
2019,195,13,1786.78057290202,30.4694173824159,0.877413473914165,1,0.275166666666667,4693,-6
2019,195,14,1739.53519974101,31.4626587736527,0.85225,1,0.275166666666667,4694,-6
2019,195,15,1639.79880011984,32.0870364143067,0.822946513979956,1,0.275166666666667,4695,-6
2019,195,16,1429.13645750993,32.3,0.7915,1,0.275166666666667,4696,-6
2019,195,17,884.241687636751,32.0870364143067,0.760053486020044,1,0.275166666666667,4697,-6
2019,195,18,0,31.4626587736527,0.73075,1,0.275166666666667,4698,-6
2019,195,19,0,30.4694173824159,0.705586526085834,1,0.275166666666667,4699,-6
2019,195,20,0,29.175,0.686277913440191,1,0.275166666666667,4700,-6
2019,195,21,0,27.6676190318908,0.674140012105878,1,0.275166666666667,4701,-6
2019,195,22,0,26.05,0.67,1,0.275166666666667,4702,-6
2019,195,23,0,24.4323809681092,0.674140012105878,1,0.275166666666667,4703,-6
2019,196,0,0,23,0.65943593539449,1,0.0423333333333333,4704,-6
2019,196,1,0,22.0473088065419,0.684862915010152,1,0.0423333333333333,4705,-6
2019,196,2,0,21.3162831425916,0.718,1,0.0423333333333333,4706,-6
2019,196,3,0,20.8567411990703,0.756588952783597,1,0.0423333333333333,4707,-6
2019,196,4,0,20.7,0.798,1,0.0423333333333333,4708,-6
2019,196,5,0,20.8567411990703,0.839411047216403,1,0.0423333333333333,4709,-6
2019,196,6,0,21.3162831425916,0.878,1,0.0423333333333333,4710,-6
2019,196,7,904.480364543953,22.0473088065419,0.911137084989848,1,0.0423333333333333,4711,-6
2019,196,8,1435.36841963684,23,0.93656406460551,1,0.0423333333333333,4712,-6
2019,196,9,1642.10818428374,24.1094323925284,0.952548132206251,1,0.0423333333333333,4713,-6
2019,196,10,1740.34201437369,25.3,0.958,1,0.0423333333333333,4714,-6
2019,196,11,1786.95818076755,26.4905676074716,0.952548132206251,1,0.0423333333333333,4715,-6
2019,196,12,1800.89999993621,27.6,0.93656406460551,1,0.0423333333333333,4716,-6
2019,196,13,1786.95818076755,28.5526911934581,0.911137084989848,1,0.0423333333333333,4717,-6
2019,196,14,1740.34201437369,29.2837168574084,0.878,1,0.0423333333333333,4718,-6
2019,196,15,1642.10818428374,29.7432588009297,0.839411047216403,1,0.0423333333333333,4719,-6
2019,196,16,1435.36841963684,29.9,0.798,1,0.0423333333333333,4720,-6
2019,196,17,904.480364543953,29.7432588009297,0.756588952783597,1,0.0423333333333333,4721,-6
2019,196,18,0,29.2837168574084,0.718,1,0.0423333333333333,4722,-6
2019,196,19,0,28.5526911934581,0.684862915010152,1,0.0423333333333333,4723,-6
2019,196,20,0,27.6,0.65943593539449,1,0.0423333333333333,4724,-6
2019,196,21,0,26.4905676074716,0.643451867793749,1,0.0423333333333333,4725,-6
2019,196,22,0,25.3,0.638,1,0.0423333333333333,4726,-6
2019,196,23,0,24.1094323925284,0.643451867793749,1,0.0423333333333333,4727,-6
2019,197,0,0,23.125,0.853909310648335,1,0.1905,4728,-6
2019,197,1,0,22.4519029611437,0.864477399051095,1,0.1905,4729,-6
2019,197,2,0,21.9354174377006,0.87825,1,0.1905,4730,-6
2019,197,3,0,21.6107410645605,0.894288533500682,1,0.1905,4731,-6
2019,197,4,0,21.5,0.9115,1,0.1905,4732,-6
2019,197,5,0,21.6107410645605,0.928711466499318,1,0.1905,4733,-6
2019,197,6,0,21.9354174377006,0.94475,1,0.1905,4734,-6
2019,197,7,647.919196710442,22.4519029611437,0.958522600948905,1,0.1905,4735,-6
2019,197,8,1010.66328167481,23.125,0.969090689351665,1,0.1905,4736,-6
2019,197,9,1152.94500253835,23.9088381034168,0.975734067448223,1,0.1905,4737,-6
2019,197,10,1220.79316292064,24.75,0.978,1,0.1905,4738,-6
2019,197,11,1253.04658605413,25.5911618965832,0.975734067448223,1,0.1905,4739,-6
2019,197,12,1262.69999995534,26.375,0.969090689351665,1,0.1905,4740,-6
2019,197,13,1253.04658605413,27.0480970388563,0.958522600948905,1,0.1905,4741,-6
2019,197,14,1220.79316292064,27.5645825622994,0.94475,1,0.1905,4742,-6
2019,197,15,1152.94500253835,27.8892589354395,0.928711466499318,1,0.1905,4743,-6
2019,197,16,1010.66328167481,28,0.9115,1,0.1905,4744,-6
2019,197,17,647.919196710442,27.8892589354395,0.894288533500682,1,0.1905,4745,-6
2019,197,18,0,27.5645825622994,0.87825,1,0.1905,4746,-6
2019,197,19,0,27.0480970388563,0.864477399051095,1,0.1905,4747,-6
2019,197,20,0,26.375,0.853909310648335,1,0.1905,4748,-6
2019,197,21,0,25.5911618965832,0.847265932551777,1,0.1905,4749,-6
2019,197,22,0,24.75,0.845,1,0.1905,4750,-6
2019,197,23,0,23.9088381034168,0.847265932551777,1,0.1905,4751,-6
2019,198,0,0,24.625,0.689488494277747,1,0.0105833333333333,4752,-6
2019,198,1,0,23.6205321112452,0.711419264196256,1,0.0105833333333333,4753,-6
2019,198,2,0,22.8497767916455,0.74,1,0.0105833333333333,4754,-6
2019,198,3,0,22.365259742498,0.773282971775852,1,0.0105833333333333,4755,-6
2019,198,4,0,22.2,0.809,1,0.0105833333333333,4756,-6
2019,198,5,0,22.365259742498,0.844717028224148,1,0.0105833333333333,4757,-6
2019,198,6,0,22.8497767916455,0.878,1,0.0105833333333333,4758,-6
2019,198,7,1004.48711566303,23.6205321112452,0.906580735803744,1,0.0105833333333333,4759,-6
2019,198,8,1541.62022441243,24.625,0.928511505722253,1,0.0105833333333333,4760,-6
2019,198,9,1753.81552258531,25.7947276312528,0.942297764027891,1,0.0105833333333333,4761,-6
2019,198,10,1855.36043797382,27.05,0.947,1,0.0105833333333333,4762,-6
2019,198,11,1903.71645294591,28.3052723687472,0.942297764027891,1,0.0105833333333333,4763,-6
2019,198,12,1918.19999993224,29.475,0.928511505722253,1,0.0105833333333333,4764,-6
2019,198,13,1903.71645294591,30.4794678887548,0.906580735803744,1,0.0105833333333333,4765,-6
2019,198,14,1855.36043797382,31.2502232083545,0.878,1,0.0105833333333333,4766,-6
2019,198,15,1753.81552258531,31.734740257502,0.844717028224148,1,0.0105833333333333,4767,-6
2019,198,16,1541.62022441243,31.9,0.809,1,0.0105833333333333,4768,-6
2019,198,17,1004.48711566303,31.734740257502,0.773282971775852,1,0.0105833333333333,4769,-6
2019,198,18,0,31.2502232083545,0.74,1,0.0105833333333333,4770,-6
2019,198,19,0,30.4794678887548,0.711419264196256,1,0.0105833333333333,4771,-6
2019,198,20,0,29.475,0.689488494277747,1,0.0105833333333333,4772,-6
2019,198,21,0,28.3052723687472,0.675702235972109,1,0.0105833333333333,4773,-6
2019,198,22,0,27.05,0.671,1,0.0105833333333333,4774,-6
2019,198,23,0,25.7947276312528,0.675702235972109,1,0.0105833333333333,4775,-6
2019,199,0,0,24.725,0.748598421515879,1,0,4776,-6
2019,199,1,0,23.6376893987706,0.764728661709565,1,0,4777,-6
2019,199,2,0,22.8033666301317,0.78575,1,0,4778,-6
2019,199,3,0,22.2788894119824,0.810229866922094,1,0,4779,-6
2019,199,4,0,22.1,0.8365,1,0,4780,-6
2019,199,5,0,22.2788894119824,0.862770133077906,1,0,4781,-6
2019,199,6,0,22.8033666301317,0.88725,1,0,4782,-6
2019,199,7,928.284797662008,23.6376893987706,0.908271338290434,1,0,4783,-6
2019,199,8,1402.99728792733,24.725,0.924401578484121,1,0,4784,-6
