"year","doy","hour","SolarR","Temp","RH","WS","precip"
2013,104,7,4.498085007769,1.0574890136719,0.850500030517578,0.125,0
2013,104,8,40.0691489361702,0.522241210937523,0.89375,0.439999997615814,0
2013,104,9,475.039142624875,1.27276000976565,0.826999969482422,0.759999990463257,0.400000005960464
2013,104,10,833.696808510638,2.81649169921877,0.758000030517578,1.13250005245209,0.200000002980232
2013,104,11,1150.32058780751,3.10201416015627,0.694749984741211,1.63499999046326,0
2013,104,12,350.281914893617,2.93599853515627,0.661500015258789,1.44749999046326,0
2013,104,13,414.961263973155,3.22149047851565,0.650250015258789,1.57249999046326,0
2013,104,14,495.099561845495,3.6762634277344,0.644250030517578,1.57249999046326,0
2013,104,15,959.022778580037,4.65523681640627,0.608499984741211,2.07750010490417,0
2013,104,16,1162.00531914894,5.46749267578127,0.576500015258789,1.88750004768372,0
2013,104,17,674.040613052693,6.09551391601565,0.532750015258789,1.70000004768372,0
2013,104,18,634.643617021277,6.27999267578127,0.5125,1.38499999046326,0
2013,104,19,286.326376667429,5.96773681640627,0.517249984741211,0.4375,0
2013,104,20,21.3529783289483,4.62850341796877,0.555,0.502499997615814,0
2013,104,21,1.24085111313678,2.75750122070315,0.645,0,0
2013,104,22,1.24085111313678,1.5670104980469,0.715999984741211,0,0
2013,104,23,1.24085111313678,-0.0277465820312273,0.801500015258789,0,0
2013,105,0,1.24085111313678,-1.17874755859373,0.874000015258789,0,0
2013,105,1,1.24085111313678,-0.993994140624977,0.875500030517578,0,0
2013,105,2,1.24085111313678,-1.26325073242185,0.895250015258789,0,0
2013,105,3,1.24085111313678,-0.769750976562477,0.869250030517578,0,0
2013,105,4,1.24085111313678,-0.108251953124977,0.835250015258789,0,0
2013,105,5,1.24085111313678,2.05373535156252,0.706999969482422,0,0
2013,105,6,1.24085111313678,2.76323852539065,0.674749984741211,0.567499995231628,0
2013,105,7,21.3529783289483,3.10173950195315,0.678000030517578,1.88750004768372,0
2013,105,8,82.7234042553191,3.97075805664065,0.654000015258789,2.32750010490417,0
2013,105,9,186.127659574468,4.70073852539065,0.659749984741211,2.45499992370605,0
2013,105,10,655.324468085106,6.49700317382815,0.624749984741211,2.51999998092651,0
2013,105,11,535.78917418135,8.72274169921877,0.565999984741211,3.01999998092651,0
2013,105,12,1028.2519401388,11.1117492675781,0.546749992370606,3.40000009536743,0
2013,105,13,702.528535883477,12.1882568359375,0.54,2.83249998092651,0
2013,105,14,1143.90957446808,15.38125,0.492000007629395,3.33750009536743,0
2013,105,15,1462.4980598612,18.0630126953125,0.45625,3.58750009536743,0
2013,105,16,1019.20406779837,19.0322509765625,0.440999984741211,3.39750003814697,0
2013,105,17,788.457446808511,18.3902526855469,0.431500015258789,3.65249991416931,0
2013,105,18,469.817240353848,17.6472412109375,0.455750007629395,3.52500009536743,0
2013,105,19,292.737453119806,16.9389892578125,0.4725,4.09000015258789,0
2013,105,20,26.5231910949058,15.568505859375,0.511749992370605,3.71749997138977,0
2013,105,21,1.24085111313678,14.3792358398438,0.545,4.02750015258789,0
2013,105,22,1.24085111313678,12.9315124511719,0.580999984741211,3.65499997138977,0
2013,105,23,1.24085111313678,12.0800109863281,0.617249984741211,3.65249991416931,0
2013,106,0,1.24085111313678,11.485498046875,0.639000015258789,3.33750009536743,0
2013,106,1,1.24085111313678,11.4005065917969,0.658000030517578,2.58249998092651,0
2013,106,2,1.24085111313678,11.1144958496094,0.691500015258789,3.27250003814697,0
2013,106,3,1.24085111313678,10.9739929199219,0.705749969482422,4.28000020980835,0
2013,106,4,1.24085111313678,10.4305053710938,0.721500015258789,4.28000020980835,0
2013,106,5,1.24085111313678,10.1117492675781,0.715749969482422,3.90499997138977,0
2013,106,6,1.24085111313678,10.0014892578125,0.715749969482422,3.96749997138977,0
2013,106,7,10.3404255319149,10.3019958496094,0.727750015258789,4.34250020980835,0
2013,106,8,56.8723404255319,10.5590148925781,0.771999969482422,4.15500020980835,0
2013,106,9,186.799780922748,11.6612487792969,0.790500030517578,3.77749991416931,0
2013,106,10,363.82787865172,12.75673828125,0.785749969482422,4.40500020980835,0
2013,106,11,378.666395601313,13.5395141601563,0.785999984741211,4.28000020980835,0
2013,106,12,266.886389290018,13.7914978027344,0.79125,4.46999979019165,0
2013,106,13,92.4434058331429,12.2675109863281,0.900749969482422,3.27250003814697,2
2013,106,14,153.813829787234,12.4909912109375,0.92375,3.02250003814697,1.20000004768372
2013,106,15,401.363610709982,13.5874877929688,0.887249984741211,2.89499998092651,0
2013,106,16,640.434230073969,14.34951171875,0.87125,2.76999998092651,0
2013,106,17,633.971464116523,15.31826171875,0.845500030517578,3.33500003814697,0
2013,106,18,235.916802199343,15.777490234375,0.823249969482422,3.21250009536743,0
2013,106,19,80.7587218264316,15.5982604980469,0.829499969482422,2.83249998092651,0
2013,106,20,1.91297874805775,10.6732421875,0.939749984741211,1.70000004768372,1.79999995231628
2013,106,21,1.24085111313678,9.64473876953127,0.960999984741211,0.882499992847443,1.20000004768372
2013,106,22,1.24085111313678,9.1877380371094,0.956750030517578,1.19749999046326,0.200000002980232
2013,106,23,1.24085111313678,8.38149414062502,0.945250015258789,0.944999992847443,0
2013,107,0,1.24085111313678,7.5877624511719,0.9075,0.694999992847443,0
2013,107,1,1.24085111313678,6.02449951171877,0.7575,1.19749999046326,0
2013,107,2,1.24085111313678,5.1147399902344,0.748249969482422,0.879999995231628,0
2013,107,3,1.24085111313678,4.64223632812502,0.765250015258789,0.314999997615814,0
2013,107,4,1.24085111313678,3.61675415039065,0.803499984741211,0,0
2013,107,5,1.24085111313678,2.43325195312502,0.853249969482422,0,0
2013,107,6,1.24085111313678,1.11150512695315,0.914499969482422,0,0
2013,107,7,42.6542553191489,0.0930114746093977,0.941999969482422,0,0
2013,107,8,345.783823475939,2.8594909667969,0.858000030517578,0,0
2013,107,9,689.603003968584,4.5054870605469,0.77375,1.07000005245209,0
2013,107,10,1020.44486837184,5.8642517089844,0.72875,1.00750005245209,0
2013,107,11,1297.72340425532,7.44875488281252,0.645999984741211,2.26749992370605,0
2013,107,12,1505.82446808511,8.62374267578127,0.595250015258789,2.07500004768372,0
2013,107,13,1589.16827262716,9.61324462890627,0.519000015258789,2.45499992370605,0
2013,107,14,1587.92747205369,10.3752380371094,0.486500015258789,2.95749998092651,0
2013,107,15,1485.81576992603,11.1690002441406,0.461500015258789,2.76999998092651,0
2013,107,16,1300.3085106383,11.5462585449219,0.419000015258789,2.58249998092651,0
2013,107,17,1039.83316624418,11.8315063476563,0.428499984741211,2.51999998092651,0
2013,107,18,720.57252794631,11.8012634277344,0.412750015258789,2.14000010490417,0
2013,107,19,369.049780922748,11.4002624511719,0.410250015258789,1.63499999046326,0
2013,107,20,27.8157442863951,9.83901367187502,0.43875,0.629999995231628,0
2013,107,21,1.24085111313678,6.9055114746094,0.594249992370605,0,0
2013,107,22,1.24085111313678,5.34475097656252,0.6775,0,0
2013,107,23,1.24085111313678,3.95675048828127,0.744499969482422,0.0625,0
2013,108,0,1.24085111313678,2.6824890136719,0.815,0,0
2013,108,1,1.24085111313678,2.67998657226565,0.845500030517578,0,0
2013,108,2,1.24085111313678,2.2552429199219,0.869250030517578,0,0
2013,108,3,1.24085111313678,4.20626220703127,0.7825,0,0
2013,108,4,1.24085111313678,8.77898559570315,0.589000015258789,1.07249999046326,0
2013,108,5,1.24085111313678,9.56426391601565,0.537750015258789,2.57999992370605,0
2013,108,6,1.24085111313678,9.90926513671877,0.525250015258789,2.89750003814697,0
2013,108,7,25.7993624910395,10.0140014648438,0.520499992370606,3.83999991416931,0
2013,108,8,190.625750992146,10.4544921875,0.5125,4.59250020980835,0
2013,108,9,513.815738369556,11.8377624511719,0.480750007629395,5.60249996185303,0
2013,108,10,806.501501984292,13.3527465820313,0.462000007629395,5.28999996185303,0
2013,108,11,1054.72340425532,14.6065002441406,0.449500007629395,6.04250001907349,0
2013,108,12,1254.44874864943,15.8607421875,0.45,6.2975001335144,0
2013,108,13,1654.46808510638,17.2604919433594,0.455999984741211,6.73750019073486,0
2013,108,14,1490.98598269199,17.9380126953125,0.479249992370605,6.80000019073486,0
2013,108,15,1275.75,18.0809875488281,0.503499984741211,6.4225001335144,0
2013,108,16,807.173591776097,17.4330078125,0.570499992370605,6.3600001335144,0
2013,108,17,752.265957446808,16.0695129394531,0.636500015258789,6.4225001335144,0
2013,108,18,337.356382978723,15.2822509765625,0.68625,6.10500001907349,0
2013,108,19,110.487445230687,14.7625061035156,0.743249969482422,5.98250007629395,0
2013,108,20,16.8031914893617,14.5347534179688,0.780999984741211,6.10500001907349,0
2013,108,21,1.24085111313678,14.2897583007813,0.796750030517578,5.78999996185303,0
2013,108,22,1.24085111313678,14.0259948730469,0.815749969482422,6.04250001907349,0
2013,108,23,1.24085111313678,13.9059997558594,0.823000030517578,5.72749996185303,0
2013,109,0,1.24085111313678,14.0200134277344,0.822249984741211,5.60249996185303,0
2013,109,1,1.24085111313678,14.433251953125,0.83,5.47749996185303,0
2013,109,2,1.24085111313678,14.9177490234375,0.832750015258789,5.41499996185303,0
2013,109,3,1.24085111313678,15.0729919433594,0.829499969482422,5.28749990463257,0
2013,109,4,1.24085111313678,15.0552612304688,0.831750030517578,5.09749984741211,0
2013,109,5,1.24085111313678,15.3420043945313,0.833499984741211,4.40500020980835,0
2013,109,6,1.24085111313678,15.8252502441406,0.825999984741211,5.03749990463257,0
2013,109,7,21.3529783289483,16.2127624511719,0.815500030517578,4.53249979019165,0
2013,109,8,166.067240353848,16.7189880371094,0.797249984741211,4.97249984741211,0
2013,109,9,400.071057518492,17.3615051269531,0.775500030517578,5.03499984741211,0
2013,109,10,306.335106382979,17.6527648925781,0.759000015258789,4.65749979019165,0
2013,109,11,348.368929858918,17.8969970703125,0.742249984741211,4.84499979019165,0
2013,109,12,439.519774611453,18.6217590332031,0.704749984741211,5.53999996185303,0
2013,109,13,288.291051207197,19.0440002441406,0.684499969482422,5.28999996185303,0
2013,109,14,394.900844752535,19.8467651367188,0.655250015258789,5.34999990463257,0
2013,109,15,546.75,20.1977478027344,0.656750030517578,5.28749990463257,0
2013,109,16,701.804693473654,20.8947387695313,0.652249984741211,6.23250007629395,0
2013,109,17,351.574468085106,21.121240234375,0.649499969482422,5.28749990463257,0
2013,109,18,132.460857375125,20.9902587890625,0.663499984741211,3.90499997138977,0
2013,109,19,3.20553181627963,9.0677429199219,0.873000030517578,3.83999991416931,12
2013,109,20,1.24085111313678,7.24224243164065,0.944499969482422,0.879999995231628,8.19999980926514
2013,109,21,1.24085111313678,5.4682556152344,0.947750015258789,2.51749992370605,2.20000004768372
2013,109,22,1.24085111313678,4.71401367187502,0.924000015258789,0.944999992847443,0
2013,109,23,1.24085111313678,4.5255065917969,0.8875,0.632499992847443,0.200000002980232
2013,110,0,1.24085111313678,4.35650024414065,0.864250030517578,0.819999992847443,0
2013,110,1,1.24085111313678,4.20675048828127,0.843249969482422,0.377499997615814,0
2013,110,2,1.24085111313678,4.0825134277344,0.824749984741211,0.375,0
2013,110,3,1.24085111313678,3.94524536132815,0.800999984741211,0.125,0
2013,110,4,1.24085111313678,3.80776367187502,0.786750030517578,0.25,0
2013,110,5,1.24085111313678,3.51198730468752,0.79375,0.125,0
2013,110,6,1.24085111313678,3.32000122070315,0.81,0.1875,0
2013,110,7,2.53340430462614,3.51799926757815,0.820749969482422,0.817499995231628,0
2013,110,8,203.55128290704,3.97799072265627,0.701500015258789,2.20250010490417,0
2013,110,9,210.686170212766,4.27849731445315,0.654250030517578,1.88750004768372,0
2013,110,10,657.237421563331,4.43425903320315,0.628499984741211,3.52500009536743,0
2013,110,11,685.673591776097,4.75075683593752,0.5975,3.77749991416931,0
2013,110,12,1248.60638297872,4.0622497558594,0.643499984741211,3.40000009536743,0
2013,110,13,562.260638297872,4.99175415039065,0.559249992370605,2.83249998092651,0
2013,110,14,886.019336456948,5.63424072265627,0.499500007629395,3.96749997138977,0
2013,110,15,732.877659574468,5.10799560546877,0.537249984741211,2.77250003814697,0
2013,110,16,1148.40763432929,5.36501464843752,0.507750015258789,3.08500003814697,0
2013,110,17,812.343804542054,4.41451416015627,0.503250007629395,2.83249998092651,0
2013,110,18,335.443397944024,2.91549072265627,0.5225,2.76999998092651,0
2013,110,19,120.207446808511,1.98626098632815,0.551500015258789,2.07750010490417,0
2013,110,20,18.7161706072219,0.954736328125023,0.6425,1.44749999046326,0
2013,110,21,1.24085111313678,-0.487005615234352,0.8175,0.944999992847443,0
2013,110,22,1.24085111313678,-0.556249999999977,0.804749984741211,0.125,0
2013,110,23,1.24085111313678,-0.185003662109352,0.671999969482422,0.879999995231628,0
2013,111,0,1.24085111313678,-0.317999267578102,0.64375,0.757499992847443,0
2013,111,1,1.24085111313678,-1.2707580566406,0.775250015258789,1.13250005245209,0
2013,111,2,1.24085111313678,-1.65573730468748,0.843000030517578,0.629999995231628,0
2013,111,3,1.24085111313678,-1.7919982910156,0.844250030517578,0.504999995231628,0
2013,111,4,1.24085111313678,-1.87824096679685,0.805250015258789,0.819999992847443,0
2013,111,5,1.24085111313678,-2.2977355957031,0.775,0.502499997615814,0
2013,111,6,1.24085111313678,-2.34848632812498,0.77875,0.757499992847443,0
2013,111,7,24.5585106382979,-2.3122619628906,0.769000015258789,1.07249999046326,0
2013,111,8,228.161483050407,-2.21076049804685,0.744749984741211,1.19749999046326,0
2013,111,9,813.015957446809,-1.26450195312498,0.6575,1.63750004768372,0
2013,111,10,860.168272627161,-0.346258544921852,0.607249984741211,1.63750004768372,0
2013,111,11,1416.63829787234,0.865502929687523,0.554500007629395,1.82500004768372,0
2013,111,12,1637.71664623504,1.73751220703127,0.52,2.32999992370605,0
2013,111,13,1680.99130184092,2.76275024414065,0.5075,2.26749992370605,0
2013,111,14,1653.17553191489,3.8332458496094,0.47875,2.39249992370605,0
2013,111,15,1534.26063829787,4.83675537109377,0.434249992370605,2.39249992370605,0
2013,111,16,1350.71808510638,5.33400878906252,0.408499984741211,2.32999992370605,0
2013,111,17,1087.65763432929,5.99373779296877,0.401749992370605,1.95000004768372,0
2013,111,18,690.895557160073,5.82100830078127,0.387999992370605,1.75999999046326,0
2013,111,19,392.264048864486,5.75051269531252,0.37,1.32249999046326,0
2013,111,20,51.7021276595745,4.45949707031252,0.405999984741211,1.25750005245209,0
2013,111,21,1.24085111313678,2.58150634765627,0.483499984741211,0.3125,0
2013,111,22,1.24085111313678,0.895013427734398,0.569000015258789,0.1875,0
2013,111,23,1.24085111313678,-0.139990234374977,0.640749969482422,0.0625,0
