C_Year,Obs,C_Month,C_Day,C_Hour,C_minute,dw_psp [Wm-2],temp             [Co],rh [%],Precip [mm],windspd [ms-1]
2010,7775,11,20,22,0,0,5.175,94.36,0,5.46
2010,7776,11,20,23,0,0,4.3617,96.113,0,5.0767
2010,7777,11,21,0,0,0,4.285,97.093,0,5.2767
2010,7778,11,21,1,0,0,4.905,95.192,0,6.1683
2010,7779,11,21,2,0,0,5.3967,93.545,0,6.2583
2010,7780,11,21,3,0,0,5.3533,93.233,0,4.8967
2010,7781,11,21,4,0,0,4.6883,95.515,0,4.7917
2010,7782,11,21,5,0,0,5.6517,96.06,0,4.25
2010,7783,11,21,6,0,0,7.52,94.793,0,5.4433
2010,7784,11,21,7,0,13.54,8.4317,93.555,0,6.6817
2010,7785,11,21,8,0,81.47,9.3533,91.308,0,7.0333
2010,7786,11,21,9,0,141.23,10.8283,88.047,0,8.2933
2010,7787,11,21,10,0,156.54,12.77,82.85,0,9.26
2010,7788,11,21,11,0,118.13,13.26,82.178,0,9.4617
2010,7789,11,21,12,0,116.43,13.105,81.387,0,11.3083
2010,7790,11,21,13,0,68.45,13.505,82.21,0,11.485
2010,7791,11,21,14,0,27.46,14.185,82.742,0,10.975
2010,7792,11,21,15,0,6.11,14.5517,82.64,0,9.8417
2010,7793,11,21,16,0,0,14.78,83.49,0,11.1867
2010,7794,11,21,17,0,0,14.71,85.532,0,12.0283
2010,7795,11,21,18,0,0,15.2667,83.818,0,11.23
2010,7796,11,21,19,0,0,15.7183,82.938,0,9.4317
2010,7797,11,21,20,0,0,15.97,81.945,0,9.4633
2010,7798,11,21,21,0,0,16.1917,80.673,0,9.745
2010,7799,11,21,22,0,0,16.4183,81.258,0,8.9083
2010,7800,11,21,23,0,0,16.7133,83.56,0.127,9.64
2010,7801,11,22,0,0,0,16.7967,84.715,0.508,8.3083
2010,7802,11,22,1,0,0,17.1533,83.353,0.254,8.1017
2010,7803,11,22,2,0,0,17.2817,84.292,0,8.1483
2010,7804,11,22,3,0,0,16.7717,86.61,0,7.6767
2010,7805,11,22,4,0,0,16.2067,86.763,0,7.375
2010,7806,11,22,5,0,0,16.2517,86.268,0,7.4933
2010,7807,11,22,6,0,0,16.4133,86.013,0,8.6183
2010,7808,11,22,7,0,31.88,16.8917,84.56,0,9.365
2010,7809,11,22,8,0,151.67,17.6467,81.518,0,10.695
2010,7810,11,22,9,0,201.47,18.9333,75.472,0,12.4433
2010,7811,11,22,10,0,355.03,19.94,70.178,0,13.6717
2010,7812,11,22,11,0,236.42,20.3217,66.525,0,14.4317
2010,7813,11,22,12,0,218.71,20.3533,65.317,0,14.0367
2010,7814,11,22,13,0,178.33,20.2633,64.985,0,14.9233
2010,7815,11,22,14,0,40.57,20.045,64.682,0,14.235
2010,7816,11,22,15,0,25.94,19.9083,64.873,0,14.6883
2010,7817,11,22,16,0,0,19.3433,68.385,0,14.085
2010,7818,11,22,17,0,0,18.7,74.418,0.127,14.515
2010,7819,11,22,18,0,0,17.3833,84.007,7.366,11.7767
2010,7820,11,22,19,0,0,15.7567,96.065,14.986,7.925
2010,7821,11,22,20,0,0,14.8367,93.745,5.334,6.8383
2010,7822,11,22,21,0,0,10.79,88.743,0.762,8.055
2010,7823,11,22,22,0,0,7.3733,90.127,0.127,10.395
2010,7824,11,22,23,0,0,5.4067,87.15,0,9.7717
2010,7825,11,23,0,0,0,4.1883,84.368,0,9.055
2010,7826,11,23,1,0,0,2.62,83.603,0,8.63
2010,7827,11,23,2,0,0,1.785,86.85,0,5.9483
2010,7828,11,23,3,0,0,0.9917,90.568,0,3.4817
2010,7829,11,23,4,0,0,0.2933,89.785,0,4.1367
2010,7830,11,23,5,0,0,-0.1183,88.545,0,4.18
2010,7831,11,23,6,0,0,-0.3167,88.168,0,4.2683
2010,7832,11,23,7,0,65.53,-0.6067,84.33,0,6.3717
2010,7833,11,23,8,0,220.69,-0.5867,82.19,0,7.2617
2010,7834,11,23,9,0,375.92,-0.22,80.517,0,7.6667
2010,7835,11,23,10,0,461.67,0.685,76.933,0,6.9917
2010,7836,11,23,11,0,517.81,1.2567,75.688,0,5.8333
2010,7837,11,23,12,0,500.15,2.045,72.637,0,4.7833
2010,7838,11,23,13,0,418.66,2.81,67.848,0,3.6033
2010,7839,11,23,14,0,285.37,3.275,64.828,0,4.2517
2010,7840,11,23,15,0,125.97,3.3983,61.113,0,3.9633
2010,7841,11,23,16,0,8.14,2.4917,69.057,0,3.065
2010,7842,11,23,17,0,0,1.05,77.537,0,3.1167
2010,7843,11,23,18,0,0,0.015,82.223,0,3.62
2010,7844,11,23,19,0,0,-0.565,82.832,0,3.8683
2010,7845,11,23,20,0,0,-0.9267,79.872,0,4.37
2010,7846,11,23,21,0,0,-1.2817,79.308,0,4.6767
2010,7847,11,23,22,0,0,-1.8633,81.245,0,3.325
2010,7848,11,23,23,0,0,-2.295,84.595,0,3.7883
2010,7849,11,24,0,0,0,-2.3867,86.08,0,3.8967
2010,7850,11,24,1,0,0,-2.3617,85.558,0,5.1367
2010,7851,11,24,2,0,0,-2.165,84.48,0,6.8667
2010,7852,11,24,3,0,0,-1.6933,81.913,0,7.66
2010,7853,11,24,4,0,0,-1.3383,80.78,0,8.335
2010,7854,11,24,5,0,0,-1.1967,81.842,0,7.965
2010,7855,11,24,6,0,0,-0.9817,83.325,0,6.6683
2010,7856,11,24,7,0,1.44,-0.7,82.923,0.127,9.57
2010,7857,11,24,8,0,9.41,-0.4217,85.7,1.27,9.3083
2010,7858,11,24,9,0,20.42,-0.2517,89.433,3.048,8.76
2010,7859,11,24,10,0,81.71,-0.085,89.635,0.127,8.48
2010,7860,11,24,11,0,53.51,0.22,90.247,0.254,7.535
2010,7861,11,24,12,0,58.92,0.39,93.25,1.016,6.52
2010,7862,11,24,13,0,50.02,0.6367,94.733,0.508,10.0733
2010,7863,11,24,14,0,39.83,1.03,94.757,0.127,10.8567
2010,7864,11,24,15,0,16.45,1.2533,95.713,0.127,9.9767
2010,7865,11,24,16,0,0,1.4983,96.443,0,9.6317
2010,7866,11,24,17,0,0,2.1717,96.707,0,9.0433
2010,7867,11,24,18,0,0,2.9867,96.615,0.254,9.8567
2010,7868,11,24,19,0,0,3.4933,97.978,0.762,9.2183
2010,7869,11,24,20,0,0,4.06,98.302,8.128,7.1933
2010,7870,11,24,21,0,0,4.4567,98.22,6.858,6.4633
2010,7871,11,24,22,0,0,4.5617,98.372,8.382,6.4667
2010,7872,11,24,23,0,0,4.7233,98.162,2.032,5.7633
2010,7873,11,25,0,0,0,5.515,97.952,0.762,2.105
2010,7874,11,25,1,0,0,5.7467,98.09,0.254,1.7967
2010,7875,11,25,2,0,0,6.33,97.95,0.762,1.8333
2010,7876,11,25,3,0,0,6.5733,98.058,0,1.8483
2010,7877,11,25,4,0,0,7.0833,98.848,0.762,3.6433
2010,7878,11,25,5,0,0,7.1333,99.35,1.016,4.625
2010,7879,11,25,6,0,0,6.6733,99.517,0,5.34
2010,7880,11,25,7,0,2.19,5.9383,97.508,0,6.5633
2010,7881,11,25,8,0,11.71,5.1317,97.233,0.254,7.325
2010,7882,11,25,9,0,38.15,4.22,96.803,0.254,7.3633
2010,7883,11,25,10,0,52.63,3.4567,96.055,0.254,7.6117
2010,7884,11,25,11,0,31.76,2.98,96.245,0.762,7.3583
2010,7885,11,25,12,0,25.1,2.65,96.053,3.302,5.73
2010,7886,11,25,13,0,23.13,2.1117,94.588,2.032,8.225
2010,7887,11,25,14,0,16.25,0.8683,93.27,1.524,8.27
2010,7888,11,25,15,0,7.34,0.0267,92.307,0.254,8.7317
2010,7889,11,25,16,0,0,-0.16,77.423,0,8.5917
2010,7890,11,25,17,0,0,-0.865,74.007,0,8.96
2010,7891,11,25,18,0,0,-1.5,68.322,0,8.93
2010,7892,11,25,19,0,0,-2.075,71.448,0,9.0883
2010,7893,11,25,20,0,0,-2.6583,68.203,0,9.34
2010,7894,11,25,21,0,0,-3.0967,69.622,0,8.905
2010,7895,11,25,22,0,0,-3.5,73.527,0,7.4533
2010,7896,11,25,23,0,0,-3.7517,74.993,0,6.78
2010,7897,11,26,0,0,0,-3.9817,75.557,0,6.6417
2010,7898,11,26,1,0,0,-4.2183,70.578,0,6.165
2010,7899,11,26,2,0,0,-4.7,72.755,0,4.965
2010,7900,11,26,3,0,0,-4.9933,76.21,0,4.7617
2010,7901,11,26,4,0,0,-5.0183,73.222,0,5.4183
2010,7902,11,26,5,0,0,-4.975,69.685,0,6.3483
2010,7903,11,26,6,0,0,-5.285,70.07,0,6.5883
2010,7904,11,26,7,0,62.28,-5.0533,70.783,0,6.2817
2010,7905,11,26,8,0,219.27,-4.1467,64.498,0,8.19
2010,7906,11,26,9,0,365,-3.3483,60.487,0,9.0767
2010,7907,11,26,10,0,462.59,-2.645,61.158,0,8.3433
2010,7908,11,26,11,0,514.16,-1.5017,58.1,0,7.33
2010,7909,11,26,12,0,483.31,-0.3033,59.822,0,7.7817
2010,7910,11,26,13,0,403.03,0.2333,63.787,0,9.5717
2010,7911,11,26,14,0,273.75,1.01,61.585,0,9.4817
2010,7912,11,26,15,0,86.18,0.97,66.278,0,8.6333
2010,7913,11,26,16,0,0,0.9317,73.538,0,6.4417
2010,7914,11,26,17,0,0,0.885,78.497,0,6.1233
2010,7915,11,26,18,0,0,0.8417,82.157,0,5.2967
2010,7916,11,26,19,0,0,2.0067,68.662,0,6.72
2010,7917,11,26,20,0,0,1.7917,72.003,0,6.43
2010,7918,11,26,21,0,0,1.765,72.695,0,6.98
2010,7919,11,26,22,0,0,1.5417,75.613,0,6.735
2010,7920,11,26,23,0,0,1.515,76.345,0,6.2067
2010,7921,11,27,0,0,0,1.425,76.277,0,6.4783
2010,7922,11,27,1,0,0,1.1833,78.002,0,4.96
2010,7923,11,27,2,0,0,1.1417,78.857,0,4.79
2010,7924,11,27,3,0,0,0.6917,84.87,0,4.2733
2010,7925,11,27,4,0,0,0.8067,84.79,0,5.56
2010,7926,11,27,5,0,0,0.0967,84.697,0,5.2933
2010,7927,11,27,6,0,0,-0.92,83.907,0,5.4667
2010,7928,11,27,7,0,52.93,-1.5067,81.377,0,5.185
2010,7929,11,27,8,0,208.39,-1.3167,75.66,0,6.1483
2010,7930,11,27,9,0,349.66,-0.605,74.917,0,6.4267
2010,7931,11,27,10,0,446.24,-0.01,71.427,0,6.9933
2010,7932,11,27,11,0,478.01,0.5667,67.065,0,6.3333
2010,7933,11,27,12,0,488.84,1.38,64.238,0,5.3633
2010,7934,11,27,13,0,405.65,2.025,59.668,0,4.9717
2010,7935,11,27,14,0,274.99,2.5167,60.36,0,4.8933
2010,7936,11,27,15,0,118.49,2.535,61.603,0,5.0367
2010,7937,11,27,16,0,6.2,1.455,72.633,0,2.9117
2010,7938,11,27,17,0,0,0.6717,77.853,0,2.575
2010,7939,11,27,18,0,0,0.17,81.998,0,1.64
2010,7940,11,27,19,0,0,-0.13,83.788,0,2.3933
2010,7941,11,27,20,0,0,-0.7267,89.58,0,2.3
2010,7942,11,27,21,0,0,-1.0383,91.272,0,2.5833
2010,7943,11,27,22,0,0,-1.45,92.653,0,2.2867
2010,7944,11,27,23,0,0,-1.4767,91.795,0,2.3483
2010,7945,11,28,0,0,0,-1.8233,91.997,0,2.8317
2010,7946,11,28,1,0,0,-2.0817,93.52,0,2.8967
2010,7947,11,28,2,0,0,-2.4917,93.927,0,3.54
2010,7948,11,28,3,0,0,-2.4583,92.943,0,3.9333
2010,7949,11,28,4,0,0,-2.6083,93.585,0,4.085
2010,7950,11,28,5,0,0,-2.51,92.98,0,4.7667
2010,7951,11,28,6,0,0,-2.5783,92.762,0,4.4067
2010,7952,11,28,7,0,51.26,-2.01,91.31,0,4.845
2010,7953,11,28,8,0,199.68,-0.5433,88.225,0,5.4083
2010,7954,11,28,9,0,341.71,0.93,85.897,0,5.995
2010,7955,11,28,10,0,443.59,2.45,82.335,0,6.2067
2010,7956,11,28,11,0,490.91,3.8933,78.685,0,6.58
2010,7957,11,28,12,0,473.89,5.15,75.332,0,7.52
2010,7958,11,28,13,0,397.88,6.3267,71.492,0,7.99
2010,7959,11,28,14,0,269.98,6.96,69.85,0,7.5567
2010,7960,11,28,15,0,114.78,6.66,72.122,0,7.0333
2010,7961,11,28,16,0,5.17,4.925,79.168,0,5.86
2010,7962,11,28,17,0,0,3.51,82.135,0,5.6317
2010,7963,11,28,18,0,0,2.455,83.99,0,4.8533
2010,7964,11,28,19,0,0,1.7367,82.867,0,4.65
2010,7965,11,28,20,0,0,1.365,84.022,0,5.1383
2010,7966,11,28,21,0,0,1.6483,82.133,0,5.915
2010,7967,11,28,22,0,0,1.7017,82.315,0,6.3283
2010,7968,11,28,23,0,0,1.6267,83.642,0,5.9283
2010,7969,11,29,0,0,0,1.6933,83.872,0,5.955
2010,7970,11,29,1,0,0,1.7017,84.157,0,6.0183
2010,7971,11,29,2,0,0,2.1167,82.545,0,5.4133
2010,7972,11,29,3,0,0,1.9367,83.907,0,4.84
2010,7973,11,29,4,0,0,2.1167,83.772,0,5.6067
2010,7974,11,29,5,0,0,2.13,83.882,0,5.95
2010,7975,11,29,6,0,0,2.3917,83.293,0,6.6017
2010,7976,11,29,7,0,7.41,2.9167,81.985,0,7.6767
2010,7977,11,29,8,0,31.73,3.3417,82.19,0,7.94
2010,7978,11,29,9,0,66.39,4.775,80.367,0,8.5067
2010,7979,11,29,10,0,228.68,6.865,76.622,0,9.88
2010,7980,11,29,11,0,136.58,7.6517,76.097,0,9.86
2010,7981,11,29,12,0,136.57,8.27,76.323,0,9.5583
2010,7982,11,29,13,0,66.14,8.69,75.957,0.127,10.1133
2010,7983,11,29,14,0,18.28,8.63,79.04,0.127,9.1333
2010,7984,11,29,15,0,5.04,8.86,81.493,0.508,9.3467
2010,7985,11,29,16,0,0,8.5517,88.208,2.286,8.935
2010,7986,11,29,17,0,0,8.7283,89.007,1.778,9.4133
2010,7987,11,29,18,0,0,9.1167,89.403,1.524,9.2233
2010,7988,11,29,19,0,0,9.295,91.562,3.556,4.0317
2010,7989,11,29,20,0,0,8.995,95.857,7.62,2.9217
2010,7990,11,29,21,0,0,8.7483,97.702,0.762,4.8417
2010,7991,11,29,22,0,0,9.4117,97.255,0.254,4
2010,7992,11,29,23,0,0,9.7567,96.91,0.127,4.4233
2010,7993,11,30,0,0,0,10.2767,96.983,0.254,5.5333
2010,7994,11,30,1,0,0,10.085,95.227,0.254,7.7167
2010,7995,11,30,2,0,0,9.38,93.612,0.127,5.3433
2010,7996,11,30,3,0,0,8.82,91.338,0,6.76
2010,7997,11,30,4,0,0,3.9,88.882,0,12.5233
2010,7998,11,30,5,0,0,2.6117,86.853,0,10.2867
2010,7999,11,30,6,0,0,1.9033,85.803,0,7.7883
2010,8000,11,30,7,0,4.67,1.2783,82.913,0,9.915
2010,8001,11,30,8,0,21.74,0.4,85.305,0,8.93
2010,8002,11,30,9,0,42.43,0.0083,84.125,0,8.995
2010,8003,11,30,10,0,88.65,-0.1883,85.022,0,9.27
2010,8004,11,30,11,0,63.08,-0.5883,83.268,0,10.0383
2010,8005,11,30,12,0,52.64,-0.8383,83.48,0,10.2983
2010,8006,11,30,13,0,35.03,-1.015,82.997,0,10.0767
2010,8007,11,30,14,0,21.7,-1.2183,83.01,0,9.7283
2010,8008,11,30,15,0,9.63,-1.1933,79.28,0,9.2767
2010,8009,11,30,16,0,0,-1.19,79.005,0,8.495
2010,8010,11,30,17,0,0,-1.4817,79.668,0.127,10.335
2010,8011,11,30,18,0,0,-2.1217,82.653,0.127,10.2583
2010,8012,11,30,19,0,0,-2.4,78.623,0,11.3567
2010,8013,11,30,20,0,0,-2.8017,76.725,0.127,10.5783
2010,8014,11,30,21,0,0,-3.0933,77.075,0,9.4783
2010,8015,11,30,22,0,0,-3.1283,82.717,0.127,8.5917
2010,8016,11,30,23,0,0,-3.0667,84.907,0.127,7.7533
2010,8017,12,1,0,0,0,-3.1117,86.692,0.127,8.045
2010,8018,12,1,1,0,0,-3.1,86.31,0.127,8.165
2010,8019,12,1,2,0,0,-3.0667,86.453,0.127,7.3167
2010,8020,12,1,3,0,0,-3.41,84.418,0.127,8.635
2010,8021,12,1,4,0,0,-4.0567,81.233,0.127,9.6333
2010,8022,12,1,5,0,0,-3.86,81.315,0.127,7.785
2010,8023,12,1,6,0,0,-3.8783,78.14,0,8.4533
2010,8024,12,1,7,0,7.6,-4.3067,80.968,0.127,6.6083
2010,8025,12,1,8,0,58.57,-3.9233,77.125,0.127,10.1267
2010,8026,12,1,9,0,121.17,-3.7367,80.412,0.127,8.8267
2010,8027,12,1,10,0,99.27,-3.4933,79.737,0.127,9.59
2010,8028,12,1,11,0,139.9,-3.4567,78.032,0.127,9.7817
2010,8029,12,1,12,0,153.43,-3.265,76.7,0,9.9117
2010,8030,12,1,13,0,96.63,-3.2417,77.613,0,10.7783
2010,8031,12,1,14,0,54.05,-3.5117,77.283,0,9.5317
2010,8032,12,1,15,0,17.07,-3.4567,76.253,0,9.205
2010,8033,12,1,16,0,0,-3.5383,76.89,0,8.99
2010,8034,12,1,17,0,0,-3.7,78.883,0,5.7283
2010,8035,12,1,18,0,0,-4.2633,83.252,0,4.115
2010,8036,12,1,19,0,0,-4.8533,86.173,0,3.0933
2010,8037,12,1,20,0,0,-5.0717,87.472,0,2.8117
2010,8038,12,1,21,0,0,-5.145,88.198,0,2.2183
2010,8039,12,1,22,0,0,-5.1467,88.472,0,2.8033
2010,8040,12,1,23,0,0,-4.2933,86.835,0,3.35
2010,8041,12,2,0,0,0,-4.52,85.827,0,4.0483
2010,8042,12,2,1,0,0,-4.87,86.837,0,4.1383
2010,8043,12,2,2,0,0,-4.3783,85.082,0,5.295
2010,8044,12,2,3,0,0,-3.6667,83.798,0,5.435
2010,8045,12,2,4,0,0,-3.5,83.988,0,5.275
2010,8046,12,2,5,0,0,-3.3733,84.188,0,4.0917
2010,8047,12,2,6,0,0,-3.265,83.62,0,3.4583
2010,8048,12,2,7,0,23.49,-3.0067,83.758,0,3.8
2010,8049,12,2,8,0,92.14,-2.4033,79.003,0,5.24
2010,8050,12,2,9,0,170.53,-1.8183,73.62,0,6.195
2010,8051,12,2,10,0,214.48,-1.3817,70.838,0,4.9683
2010,8052,12,2,11,0,233.03,-0.8883,69.588,0,4.43
2010,8053,12,2,12,0,208.39,-0.475,67.928,0,3.88
2010,8054,12,2,13,0,156.9,-0.18,65.613,0,3.7317
2010,8055,12,2,14,0,91.42,0.1033,66.897,0,2.4117
2010,8056,12,2,15,0,24.66,0.015,70.377,0,2.175
2010,8057,12,2,16,0,0,-0.24,75.877,0.127,1.4683
2010,8058,12,2,17,0,0,-0.3917,77.783,0.127,1.065
2010,8059,12,2,18,0,0,-0.485,80.597,0,1.1917
2010,8060,12,2,19,0,0,-0.5167,81.1,0,1.0267
2010,8061,12,2,20,0,0,-0.8,80.037,0,0.7917
2010,8062,12,2,21,0,0,-0.885,81.557,0,0.835
2010,8063,12,2,22,0,0,-1.0967,85.933,0,1.2167
2010,8064,12,2,23,0,0,-1.2417,90.037,0,1.7867
2010,8065,12,3,0,0,0,-1.1667,90.55,0,1.5167
2010,8066,12,3,1,0,0,-1.2483,88.295,0,2.6083
2010,8067,12,3,2,0,0,-1.59,90.915,0,2.635
2010,8068,12,3,3,0,0,-2.1117,93.082,0,2.8683
2010,8069,12,3,4,0,0,-3.065,92.667,0,3.1317
2010,8070,12,3,5,0,0,-3.8867,92.217,0,3.2283
2010,8071,12,3,6,0,0,-4.3267,88.933,0,2.975
2010,8072,12,3,7,0,47.73,-4.4833,88.948,0,2.99
2010,8073,12,3,8,0,172.9,-3.395,84.52,0,3.5317
2010,8074,12,3,9,0,297.26,-1.9633,73.898,0,3.0067
2010,8075,12,3,10,0,380.74,-0.6683,66.76,0,1.8033
2010,8076,12,3,11,0,281.23,-0.305,65.137,0,1.5067
2010,8077,12,3,12,0,231.65,0.1567,61.705,0,1.1167
2010,8078,12,3,13,0,228.79,0.4767,61.722,0,1.2817
2010,8079,12,3,14,0,118.76,0.1333,65.11,0,1.1283
2010,8080,12,3,15,0,26.68,-0.0633,66.958,0,0.775
2010,8081,12,3,16,0,0,-0.1667,70.375,0,0.5817
2010,8082,12,3,17,0,0,-0.1733,73.725,0,0.3867
2010,8083,12,3,18,0,0,-0.9517,76.678,0.127,3.4017
2010,8084,12,3,19,0,0,-1.8783,93.887,0.508,3.7917
2010,8085,12,3,20,0,0,-2.2083,98.863,1.778,2.5683
2010,8086,12,3,21,0,0,-2.2217,99.767,1.524,2.68
2010,8087,12,3,22,0,0,-2.1583,100,0.762,3.5617
2010,8088,12,3,23,0,0,-1.9417,100,0.254,4.3267
2010,8089,12,4,0,0,0,-1.9,100,0.254,4.605
2010,8090,12,4,1,0,0,-1.7967,100,0,7.4633
2010,8091,12,4,2,0,0,-1.6833,99.968,0.127,8.4933
2010,8092,12,4,3,0,0,-1.475,99.797,0.254,8.2633
2010,8093,12,4,4,0,0,-1.26,99.295,0.127,7.7817
2010,8094,12,4,5,0,0,-1.29,98.7,0.127,6.6717
2010,8095,12,4,6,0,0,-1.2083,98.51,0.254,6.1517
2010,8096,12,4,7,0,10.37,-1.2,98.712,0.508,5.4083
2010,8097,12,4,8,0,47.24,-1.2,99.37,0,5.6617
2010,8098,12,4,9,0,71.2,-1.0517,97.595,0.127,4.1717
2010,8099,12,4,10,0,115.38,-0.96,96.467,0.254,3.6967
2010,8100,12,4,11,0,184.28,-1.1733,95.788,0.127,4.5767
2010,8101,12,4,12,0,204.89,-1.44,95.623,0.254,6.165
2010,8102,12,4,13,0,188.97,-1.6367,96.208,0.127,7.0167
2010,8103,12,4,14,0,162.62,-1.4633,95.458,0.127,6.415
2010,8104,12,4,15,0,68.7,-1.5983,94.595,0.127,6.0533
2010,8105,12,4,16,0,4.75,-1.9483,93.92,0,6.7083
2010,8106,12,4,17,0,0,-2.6017,95.29,0,5.6917
2010,8107,12,4,18,0,0,-2.0667,94.913,0,4.9283
2010,8108,12,4,19,0,0,-2.2167,95.503,0,6.12
2010,8109,12,4,20,0,0,-2.0967,95.385,0.127,7.4917
2010,8110,12,4,21,0,0,-1.9017,94.79,0.127,7.9267
2010,8111,12,4,22,0,0,-2.285,93.895,0,8.3167
2010,8112,12,4,23,0,0,-2.575,91.873,0,8.4333
2010,8113,12,5,0,0,0,-2.695,90.94,0,7.98
2010,8114,12,5,1,0,0,-2.7467,90.505,0,9.0217
2010,8115,12,5,2,0,0,-3.0833,91.343,0.127,8.34
2010,8116,12,5,3,0,0,-3.93,93.647,0.127,8.38
2010,8117,12,5,4,0,0,-4.365,91.357,0.127,8.5417
2010,8118,12,5,5,0,0,-5.015,91.905,0,7.8483
2010,8119,12,5,6,0,0,-5.4317,90.987,0,7.4283
2010,8120,12,5,7,0,23.99,-5.6917,91.033,0,8.0133
2010,8121,12,5,8,0,106.73,-5.8817,90.778,0,8.4983
2010,8122,12,5,9,0,209.39,-5.8333,90.892,0,8.3067
2010,8123,12,5,10,0,267.66,-5.6417,89.11,0.127,8.5917
2010,8124,12,5,11,0,314.23,-5.5983,87.05,0,8.9717
2010,8125,12,5,12,0,302.47,-5.985,87.187,0,9.02
2010,8126,12,5,13,0,239.86,-5.9133,85.823,0,9.1083
2010,8127,12,5,14,0,158.49,-5.605,84.588,0,8.63
2010,8128,12,5,15,0,119.23,-5.695,83.92,0,6.3833
2010,8129,12,5,16,0,5.74,-6.8967,83.733,0,5.9
2010,8130,12,5,17,0,0,-8.3167,84.012,0,4.2
2010,8131,12,5,18,0,0,-9.4617,84.645,0,3.3
2010,8132,12,5,19,0,0,-11.9167,87.54,0,2.2617
2010,8133,12,5,20,0,0,-10.9483,80.162,0,6.3467
2010,8134,12,5,21,0,0,-10.46,77.8,0,6.8167
2010,8135,12,5,22,0,0,-10.77,81.913,0,6.5167
2010,8136,12,5,23,0,0,-11.1667,87.305,0,6.46
2010,8137,12,6,0,0,0,-10.4117,87.565,0.127,10.5033
2010,8138,12,6,1,0,0,-12.0667,87.492,0.127,8.1133
2010,8139,12,6,2,0,0,-13.4767,86.787,0,8.24
2010,8140,12,6,3,0,0,-13.81,88.985,0,7.2217
2010,8141,12,6,4,0,0,-14.1033,89.045,0,6.5283
2010,8142,12,6,5,0,0,-14.0083,88.33,0,7.1533
2010,8143,12,6,6,0,0,-14.0967,88.013,0,6.935
2010,8144,12,6,7,0,41.35,-13.955,87.305,0,6.3533
2010,8145,12,6,8,0,190.76,-12.6483,85.038,0,6.9317
2010,8146,12,6,9,0,344.6,-11.4017,82.903,0,7.7883
2010,8147,12,6,10,0,454.38,-10.4683,81.355,0,8.575
2010,8148,12,6,11,0,507.76,-9.6617,79.418,0,8.925
2010,8149,12,6,12,0,487.63,-9.115,79.092,0,9.1967
2010,8150,12,6,13,0,405.41,-8.6183,77.143,0,8.7783
2010,8151,12,6,14,0,252.03,-8.5517,77.543,0,7.5967
2010,8152,12,6,15,0,86.62,-8.9,79.015,0.127,7.0933
2010,8153,12,6,16,0,3.63,-9.0333,80.577,0.127,6.835
2010,8154,12,6,17,0,0,-9.335,83.348,0,5.0633
2010,8155,12,6,18,0,0,-9.61,88.747,0.127,3.57
2010,8156,12,6,19,0,0,-9.3467,85.097,0.127,5.695
2010,8157,12,6,20,0,0,-9.3617,84.402,0.127,7.32
2010,8158,12,6,21,0,0,-9.48,81.215,0.127,7.3833
2010,8159,12,6,22,0,0,-9.6783,80.71,0,7.3633
2010,8160,12,6,23,0,0,-9.5583,80.44,0,7.495
2010,8161,12,7,0,0,0,-9.5433,82.355,0,6.9333
2010,8162,12,7,1,0,0,-9.59,83.653,0,6.5133
2010,8163,12,7,2,0,0,-10.2483,85.318,0,6.1417
2010,8164,12,7,3,0,0,-10.3567,85.408,0,5.6067
2010,8165,12,7,4,0,0,-11.345,87.022,0,5.335
2010,8166,12,7,5,0,0,-12.4833,88.155,0,5.695
2010,8167,12,7,6,0,0,-14.165,90.395,0,4.6417
2010,8168,12,7,7,0,40.9,-14.9517,90.705,0,4.2267
2010,8169,12,7,8,0,190.07,-13.6917,86.778,0,4.4467
2010,8170,12,7,9,0,345.06,-11.2,80.013,0,4.5183
2010,8171,12,7,10,0,450.07,-9.9783,78.015,0,4.5767
2010,8172,12,7,11,0,506.83,-8.9733,75.335,0,5.7883
2010,8173,12,7,12,0,491.29,-8.3533,72.523,0,6.8383
2010,8174,12,7,13,0,424.18,-8.235,70.097,0,6.4567
2010,8175,12,7,14,0,184.39,-8.56,73.93,0,5.1433
2010,8176,12,7,15,0,95.79,-8.9283,77.045,0,4.4717
2010,8177,12,7,16,0,5.18,-9.5583,78.412,0,4.06
2010,8178,12,7,17,0,0,-10.395,81.233,0,3.7767
2010,8179,12,7,18,0,0,-11.5017,84.772,0,2
2010,8180,12,7,19,0,0,-11.6067,83.78,0,2.7117
2010,8181,12,7,20,0,0,-12.2433,86.685,0,2.34
2010,8182,12,7,21,0,0,-13.615,91.133,0,1.8483
2010,8183,12,7,22,0,0,-14.405,94.138,0,1.425
2010,8184,12,7,23,0,0,-13.8917,92.977,0,3.1183
2010,8185,12,8,0,0,0,-14.25,91.972,0,3.785
2010,8186,12,8,1,0,0,-14.3833,92.1,0,2.6067
2010,8187,12,8,2,0,0,-14.69,91.677,0,1.7183
2010,8188,12,8,3,0,0,-14.8983,91.578,0,2.3533
2010,8189,12,8,4,0,0,-14.5683,90.52,0,3.5367
2010,8190,12,8,5,0,0,-14.41,87.878,0,3.0183
2010,8191,12,8,6,0,0,-14.4933,88.653,0,2.4167
2010,8192,12,8,7,0,38.37,-13.8767,86.325,0,2.5467
2010,8193,12,8,8,0,179.61,-13.9033,85.447,0,2.935
2010,8194,12,8,9,0,315.12,-11.335,76.998,0,3.71
